,Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Label
36543,172.16.0.1-192.168.10.50-59942-80-6,172.16.0.1,59942.0,192.168.10.50,80.0,6.0,6/7/2017 9:38,Web Attack – Brute Force
36544,172.16.0.1-192.168.10.50-59786-80-6,172.16.0.1,59786.0,192.168.10.50,80.0,6.0,6/7/2017 9:38,Web Attack – Brute Force
36545,172.16.0.1-192.168.10.50-59962-80-6,172.16.0.1,59962.0,192.168.10.50,80.0,6.0,6/7/2017 9:38,Web Attack – Brute Force
36571,172.16.0.1-192.168.10.50-60000-80-6,172.16.0.1,60000.0,192.168.10.50,80.0,6.0,6/7/2017 9:38,Web Attack – Brute Force
36575,172.16.0.1-192.168.10.50-60020-80-6,172.16.0.1,60020.0,192.168.10.50,80.0,6.0,6/7/2017 9:38,Web Attack – Brute Force
36585,172.16.0.1-192.168.10.50-60040-80-6,172.16.0.1,60040.0,192.168.10.50,80.0,6.0,6/7/2017 9:38,Web Attack – Brute Force
36601,172.16.0.1-192.168.10.50-60078-80-6,172.16.0.1,60078.0,192.168.10.50,80.0,6.0,6/7/2017 9:38,Web Attack – Brute Force
36605,172.16.0.1-192.168.10.50-60098-80-6,172.16.0.1,60098.0,192.168.10.50,80.0,6.0,6/7/2017 9:38,Web Attack – Brute Force
36607,172.16.0.1-192.168.10.50-60118-80-6,172.16.0.1,60118.0,192.168.10.50,80.0,6.0,6/7/2017 9:38,Web Attack – Brute Force
36613,172.16.0.1-192.168.10.50-60156-80-6,172.16.0.1,60156.0,192.168.10.50,80.0,6.0,6/7/2017 9:38,Web Attack – Brute Force
36616,172.16.0.1-192.168.10.50-60176-80-6,172.16.0.1,60176.0,192.168.10.50,80.0,6.0,6/7/2017 9:38,Web Attack – Brute Force
36630,172.16.0.1-192.168.10.50-60214-80-6,172.16.0.1,60214.0,192.168.10.50,80.0,6.0,6/7/2017 9:38,Web Attack – Brute Force
36632,172.16.0.1-192.168.10.50-60234-80-6,172.16.0.1,60234.0,192.168.10.50,80.0,6.0,6/7/2017 9:38,Web Attack – Brute Force
36637,172.16.0.1-192.168.10.50-60254-80-6,172.16.0.1,60254.0,192.168.10.50,80.0,6.0,6/7/2017 9:38,Web Attack – Brute Force
36649,172.16.0.1-192.168.10.50-60292-80-6,172.16.0.1,60292.0,192.168.10.50,80.0,6.0,6/7/2017 9:38,Web Attack – Brute Force
36652,172.16.0.1-192.168.10.50-60312-80-6,172.16.0.1,60312.0,192.168.10.50,80.0,6.0,6/7/2017 9:38,Web Attack – Brute Force
36655,172.16.0.1-192.168.10.50-60332-80-6,172.16.0.1,60332.0,192.168.10.50,80.0,6.0,6/7/2017 9:38,Web Attack – Brute Force
36663,172.16.0.1-192.168.10.50-59806-80-6,172.16.0.1,59806.0,192.168.10.50,80.0,6.0,6/7/2017 9:38,Web Attack – Brute Force
36676,172.16.0.1-192.168.10.50-60370-80-6,172.16.0.1,60370.0,192.168.10.50,80.0,6.0,6/7/2017 9:38,Web Attack – Brute Force
36682,172.16.0.1-192.168.10.50-60390-80-6,172.16.0.1,60390.0,192.168.10.50,80.0,6.0,6/7/2017 9:38,Web Attack – Brute Force
36705,172.16.0.1-192.168.10.50-60410-80-6,172.16.0.1,60410.0,192.168.10.50,80.0,6.0,6/7/2017 9:38,Web Attack – Brute Force
36713,172.16.0.1-192.168.10.50-60292-80-6,172.16.0.1,60292.0,192.168.10.50,80.0,6.0,6/7/2017 9:38,Web Attack – Brute Force
36720,172.16.0.1-192.168.10.50-60448-80-6,172.16.0.1,60448.0,192.168.10.50,80.0,6.0,6/7/2017 9:38,Web Attack – Brute Force
36722,172.16.0.1-192.168.10.50-60468-80-6,172.16.0.1,60468.0,192.168.10.50,80.0,6.0,6/7/2017 9:38,Web Attack – Brute Force
36724,172.16.0.1-192.168.10.50-60488-80-6,172.16.0.1,60488.0,192.168.10.50,80.0,6.0,6/7/2017 9:38,Web Attack – Brute Force
36742,172.16.0.1-192.168.10.50-60526-80-6,172.16.0.1,60526.0,192.168.10.50,80.0,6.0,6/7/2017 9:38,Web Attack – Brute Force
36743,172.16.0.1-192.168.10.50-60546-80-6,172.16.0.1,60546.0,192.168.10.50,80.0,6.0,6/7/2017 9:38,Web Attack – Brute Force
36762,172.16.0.1-192.168.10.50-60584-80-6,172.16.0.1,60584.0,192.168.10.50,80.0,6.0,6/7/2017 9:38,Web Attack – Brute Force
36767,172.16.0.1-192.168.10.50-60604-80-6,172.16.0.1,60604.0,192.168.10.50,80.0,6.0,6/7/2017 9:38,Web Attack – Brute Force
36770,172.16.0.1-192.168.10.50-60624-80-6,172.16.0.1,60624.0,192.168.10.50,80.0,6.0,6/7/2017 9:39,Web Attack – Brute Force
36816,172.16.0.1-192.168.10.50-60662-80-6,172.16.0.1,60662.0,192.168.10.50,80.0,6.0,6/7/2017 9:39,Web Attack – Brute Force
36883,172.16.0.1-192.168.10.50-60682-80-6,172.16.0.1,60682.0,192.168.10.50,80.0,6.0,6/7/2017 9:39,Web Attack – Brute Force
37011,172.16.0.1-192.168.10.50-60720-80-6,172.16.0.1,60720.0,192.168.10.50,80.0,6.0,6/7/2017 9:39,Web Attack – Brute Force
37040,172.16.0.1-192.168.10.50-60740-80-6,172.16.0.1,60740.0,192.168.10.50,80.0,6.0,6/7/2017 9:39,Web Attack – Brute Force
37067,172.16.0.1-192.168.10.50-60760-80-6,172.16.0.1,60760.0,192.168.10.50,80.0,6.0,6/7/2017 9:39,Web Attack – Brute Force
37105,172.16.0.1-192.168.10.50-60798-80-6,172.16.0.1,60798.0,192.168.10.50,80.0,6.0,6/7/2017 9:39,Web Attack – Brute Force
37125,172.16.0.1-192.168.10.50-60818-80-6,172.16.0.1,60818.0,192.168.10.50,80.0,6.0,6/7/2017 9:39,Web Attack – Brute Force
37142,172.16.0.1-192.168.10.50-60838-80-6,172.16.0.1,60838.0,192.168.10.50,80.0,6.0,6/7/2017 9:39,Web Attack – Brute Force
37146,172.16.0.1-192.168.10.50-60312-80-6,172.16.0.1,60312.0,192.168.10.50,80.0,6.0,6/7/2017 9:39,Web Attack – Brute Force
37179,172.16.0.1-192.168.10.50-60876-80-6,172.16.0.1,60876.0,192.168.10.50,80.0,6.0,6/7/2017 9:39,Web Attack – Brute Force
37193,172.16.0.1-192.168.10.50-60896-80-6,172.16.0.1,60896.0,192.168.10.50,80.0,6.0,6/7/2017 9:39,Web Attack – Brute Force
37223,172.16.0.1-192.168.10.50-60916-80-6,172.16.0.1,60916.0,192.168.10.50,80.0,6.0,6/7/2017 9:39,Web Attack – Brute Force
37321,172.16.0.1-192.168.10.50-60798-80-6,172.16.0.1,60798.0,192.168.10.50,80.0,6.0,6/7/2017 9:39,Web Attack – Brute Force
37502,172.16.0.1-192.168.10.50-60954-80-6,172.16.0.1,60954.0,192.168.10.50,80.0,6.0,6/7/2017 9:39,Web Attack – Brute Force
37673,172.16.0.1-192.168.10.50-60976-80-6,172.16.0.1,60976.0,192.168.10.50,80.0,6.0,6/7/2017 9:39,Web Attack – Brute Force
37878,172.16.0.1-192.168.10.50-60996-80-6,172.16.0.1,60996.0,192.168.10.50,80.0,6.0,6/7/2017 9:39,Web Attack – Brute Force
38398,172.16.0.1-192.168.10.50-32802-80-6,172.16.0.1,32802.0,192.168.10.50,80.0,6.0,6/7/2017 9:39,Web Attack – Brute Force
38525,172.16.0.1-192.168.10.50-32822-80-6,172.16.0.1,32822.0,192.168.10.50,80.0,6.0,6/7/2017 9:39,Web Attack – Brute Force
38838,172.16.0.1-192.168.10.50-32860-80-6,172.16.0.1,32860.0,192.168.10.50,80.0,6.0,6/7/2017 9:39,Web Attack – Brute Force
38913,172.16.0.1-192.168.10.50-32880-80-6,172.16.0.1,32880.0,192.168.10.50,80.0,6.0,6/7/2017 9:39,Web Attack – Brute Force
39006,172.16.0.1-192.168.10.50-32900-80-6,172.16.0.1,32900.0,192.168.10.50,80.0,6.0,6/7/2017 9:39,Web Attack – Brute Force
39258,172.16.0.1-192.168.10.50-32938-80-6,172.16.0.1,32938.0,192.168.10.50,80.0,6.0,6/7/2017 9:39,Web Attack – Brute Force
39336,172.16.0.1-192.168.10.50-32958-80-6,172.16.0.1,32958.0,192.168.10.50,80.0,6.0,6/7/2017 9:39,Web Attack – Brute Force
39529,172.16.0.1-192.168.10.50-33016-80-6,172.16.0.1,33016.0,192.168.10.50,80.0,6.0,6/7/2017 9:39,Web Attack – Brute Force
39555,172.16.0.1-192.168.10.50-33036-80-6,172.16.0.1,33036.0,192.168.10.50,80.0,6.0,6/7/2017 9:39,Web Attack – Brute Force
39594,172.16.0.1-192.168.10.50-33074-80-6,172.16.0.1,33074.0,192.168.10.50,80.0,6.0,6/7/2017 9:39,Web Attack – Brute Force
39605,172.16.0.1-192.168.10.50-33094-80-6,172.16.0.1,33094.0,192.168.10.50,80.0,6.0,6/7/2017 9:39,Web Attack – Brute Force
39607,172.16.0.1-192.168.10.50-33114-80-6,172.16.0.1,33114.0,192.168.10.50,80.0,6.0,6/7/2017 9:39,Web Attack – Brute Force
39615,172.16.0.1-192.168.10.50-60818-80-6,172.16.0.1,60818.0,192.168.10.50,80.0,6.0,6/7/2017 9:39,Web Attack – Brute Force
39679,172.16.0.1-192.168.10.50-33152-80-6,172.16.0.1,33152.0,192.168.10.50,80.0,6.0,6/7/2017 9:39,Web Attack – Brute Force
39729,172.16.0.1-192.168.10.50-33172-80-6,172.16.0.1,33172.0,192.168.10.50,80.0,6.0,6/7/2017 9:39,Web Attack – Brute Force
39765,172.16.0.1-192.168.10.50-33194-80-6,172.16.0.1,33194.0,192.168.10.50,80.0,6.0,6/7/2017 9:39,Web Attack – Brute Force
39778,172.16.0.1-192.168.10.50-33074-80-6,172.16.0.1,33074.0,192.168.10.50,80.0,6.0,6/7/2017 9:39,Web Attack – Brute Force
39815,172.16.0.1-192.168.10.50-33232-80-6,172.16.0.1,33232.0,192.168.10.50,80.0,6.0,6/7/2017 9:39,Web Attack – Brute Force
39817,172.16.0.1-192.168.10.50-33252-80-6,172.16.0.1,33252.0,192.168.10.50,80.0,6.0,6/7/2017 9:39,Web Attack – Brute Force
39826,172.16.0.1-192.168.10.50-33272-80-6,172.16.0.1,33272.0,192.168.10.50,80.0,6.0,6/7/2017 9:39,Web Attack – Brute Force
39846,172.16.0.1-192.168.10.50-33310-80-6,172.16.0.1,33310.0,192.168.10.50,80.0,6.0,6/7/2017 9:40,Web Attack – Brute Force
39855,172.16.0.1-192.168.10.50-33330-80-6,172.16.0.1,33330.0,192.168.10.50,80.0,6.0,6/7/2017 9:40,Web Attack – Brute Force
39887,172.16.0.1-192.168.10.50-33368-80-6,172.16.0.1,33368.0,192.168.10.50,80.0,6.0,6/7/2017 9:40,Web Attack – Brute Force
39889,172.16.0.1-192.168.10.50-33388-80-6,172.16.0.1,33388.0,192.168.10.50,80.0,6.0,6/7/2017 9:40,Web Attack – Brute Force
39890,172.16.0.1-192.168.10.50-33408-80-6,172.16.0.1,33408.0,192.168.10.50,80.0,6.0,6/7/2017 9:40,Web Attack – Brute Force
39908,172.16.0.1-192.168.10.50-33446-80-6,172.16.0.1,33446.0,192.168.10.50,80.0,6.0,6/7/2017 9:40,Web Attack – Brute Force
39912,172.16.0.1-192.168.10.50-33466-80-6,172.16.0.1,33466.0,192.168.10.50,80.0,6.0,6/7/2017 9:40,Web Attack – Brute Force
39919,172.16.0.1-192.168.10.50-33486-80-6,172.16.0.1,33486.0,192.168.10.50,80.0,6.0,6/7/2017 9:40,Web Attack – Brute Force
39944,172.16.0.1-192.168.10.50-33524-80-6,172.16.0.1,33524.0,192.168.10.50,80.0,6.0,6/7/2017 9:40,Web Attack – Brute Force
39952,172.16.0.1-192.168.10.50-33544-80-6,172.16.0.1,33544.0,192.168.10.50,80.0,6.0,6/7/2017 9:40,Web Attack – Brute Force
39964,172.16.0.1-192.168.10.50-33564-80-6,172.16.0.1,33564.0,192.168.10.50,80.0,6.0,6/7/2017 9:40,Web Attack – Brute Force
39979,172.16.0.1-192.168.10.50-33584-80-6,172.16.0.1,33584.0,192.168.10.50,80.0,6.0,6/7/2017 9:40,Web Attack – Brute Force
39985,172.16.0.1-192.168.10.50-33604-80-6,172.16.0.1,33604.0,192.168.10.50,80.0,6.0,6/7/2017 9:40,Web Attack – Brute Force
39989,172.16.0.1-192.168.10.50-33094-80-6,172.16.0.1,33094.0,192.168.10.50,80.0,6.0,6/7/2017 9:40,Web Attack – Brute Force
39990,172.16.0.1-192.168.10.50-33624-80-6,172.16.0.1,33624.0,192.168.10.50,80.0,6.0,6/7/2017 9:40,Web Attack – Brute Force
40009,172.16.0.1-192.168.10.50-33662-80-6,172.16.0.1,33662.0,192.168.10.50,80.0,6.0,6/7/2017 9:40,Web Attack – Brute Force
40016,172.16.0.1-192.168.10.50-33682-80-6,172.16.0.1,33682.0,192.168.10.50,80.0,6.0,6/7/2017 9:40,Web Attack – Brute Force
40025,172.16.0.1-192.168.10.50-33702-80-6,172.16.0.1,33702.0,192.168.10.50,80.0,6.0,6/7/2017 9:40,Web Attack – Brute Force
40026,172.16.0.1-192.168.10.50-33544-80-6,172.16.0.1,33544.0,192.168.10.50,80.0,6.0,6/7/2017 9:40,Web Attack – Brute Force
40068,172.16.0.1-192.168.10.50-33740-80-6,172.16.0.1,33740.0,192.168.10.50,80.0,6.0,6/7/2017 9:40,Web Attack – Brute Force
40081,172.16.0.1-192.168.10.50-33760-80-6,172.16.0.1,33760.0,192.168.10.50,80.0,6.0,6/7/2017 9:40,Web Attack – Brute Force
40085,172.16.0.1-192.168.10.50-33780-80-6,172.16.0.1,33780.0,192.168.10.50,80.0,6.0,6/7/2017 9:40,Web Attack – Brute Force
40103,172.16.0.1-192.168.10.50-33818-80-6,172.16.0.1,33818.0,192.168.10.50,80.0,6.0,6/7/2017 9:40,Web Attack – Brute Force
40113,172.16.0.1-192.168.10.50-33838-80-6,172.16.0.1,33838.0,192.168.10.50,80.0,6.0,6/7/2017 9:40,Web Attack – Brute Force
40118,172.16.0.1-192.168.10.50-33858-80-6,172.16.0.1,33858.0,192.168.10.50,80.0,6.0,6/7/2017 9:40,Web Attack – Brute Force
40150,172.16.0.1-192.168.10.50-33878-80-6,172.16.0.1,33878.0,192.168.10.50,80.0,6.0,6/7/2017 9:40,Web Attack – Brute Force
40169,172.16.0.1-192.168.10.50-33900-80-6,172.16.0.1,33900.0,192.168.10.50,80.0,6.0,6/7/2017 9:40,Web Attack – Brute Force
40180,172.16.0.1-192.168.10.50-33920-80-6,172.16.0.1,33920.0,192.168.10.50,80.0,6.0,6/7/2017 9:40,Web Attack – Brute Force
40191,172.16.0.1-192.168.10.50-33958-80-6,172.16.0.1,33958.0,192.168.10.50,80.0,6.0,6/7/2017 9:40,Web Attack – Brute Force
40202,172.16.0.1-192.168.10.50-33978-80-6,172.16.0.1,33978.0,192.168.10.50,80.0,6.0,6/7/2017 9:40,Web Attack – Brute Force
40250,172.16.0.1-192.168.10.50-33998-80-6,172.16.0.1,33998.0,192.168.10.50,80.0,6.0,6/7/2017 9:40,Web Attack – Brute Force
40468,172.16.0.1-192.168.10.50-34036-80-6,172.16.0.1,34036.0,192.168.10.50,80.0,6.0,6/7/2017 9:40,Web Attack – Brute Force
40605,172.16.0.1-192.168.10.50-34056-80-6,172.16.0.1,34056.0,192.168.10.50,80.0,6.0,6/7/2017 9:40,Web Attack – Brute Force
40767,172.16.0.1-192.168.10.50-34076-80-6,172.16.0.1,34076.0,192.168.10.50,80.0,6.0,6/7/2017 9:40,Web Attack – Brute Force
40935,172.16.0.1-192.168.10.50-34114-80-6,172.16.0.1,34114.0,192.168.10.50,80.0,6.0,6/7/2017 9:40,Web Attack – Brute Force
40957,172.16.0.1-192.168.10.50-33564-80-6,172.16.0.1,33564.0,192.168.10.50,80.0,6.0,6/7/2017 9:40,Web Attack – Brute Force
40973,172.16.0.1-192.168.10.50-34134-80-6,172.16.0.1,34134.0,192.168.10.50,80.0,6.0,6/7/2017 9:40,Web Attack – Brute Force
40999,172.16.0.1-192.168.10.50-34154-80-6,172.16.0.1,34154.0,192.168.10.50,80.0,6.0,6/7/2017 9:40,Web Attack – Brute Force
41056,172.16.0.1-192.168.10.50-34192-80-6,172.16.0.1,34192.0,192.168.10.50,80.0,6.0,6/7/2017 9:40,Web Attack – Brute Force
41059,172.16.0.1-192.168.10.50-34056-80-6,172.16.0.1,34056.0,192.168.10.50,80.0,6.0,6/7/2017 9:40,Web Attack – Brute Force
41068,172.16.0.1-192.168.10.50-34212-80-6,172.16.0.1,34212.0,192.168.10.50,80.0,6.0,6/7/2017 9:40,Web Attack – Brute Force
41077,172.16.0.1-192.168.10.50-34232-80-6,172.16.0.1,34232.0,192.168.10.50,80.0,6.0,6/7/2017 9:40,Web Attack – Brute Force
41094,172.16.0.1-192.168.10.50-34252-80-6,172.16.0.1,34252.0,192.168.10.50,80.0,6.0,6/7/2017 9:41,Web Attack – Brute Force
41097,172.16.0.1-192.168.10.50-34272-80-6,172.16.0.1,34272.0,192.168.10.50,80.0,6.0,6/7/2017 9:41,Web Attack – Brute Force
41105,172.16.0.1-192.168.10.50-34292-80-6,172.16.0.1,34292.0,192.168.10.50,80.0,6.0,6/7/2017 9:41,Web Attack – Brute Force
41119,172.16.0.1-192.168.10.50-34330-80-6,172.16.0.1,34330.0,192.168.10.50,80.0,6.0,6/7/2017 9:41,Web Attack – Brute Force
41122,172.16.0.1-192.168.10.50-34350-80-6,172.16.0.1,34350.0,192.168.10.50,80.0,6.0,6/7/2017 9:41,Web Attack – Brute Force
41124,172.16.0.1-192.168.10.50-34370-80-6,172.16.0.1,34370.0,192.168.10.50,80.0,6.0,6/7/2017 9:41,Web Attack – Brute Force
41187,172.16.0.1-192.168.10.50-34408-80-6,172.16.0.1,34408.0,192.168.10.50,80.0,6.0,6/7/2017 9:41,Web Attack – Brute Force
41271,172.16.0.1-192.168.10.50-34428-80-6,172.16.0.1,34428.0,192.168.10.50,80.0,6.0,6/7/2017 9:41,Web Attack – Brute Force
41275,172.16.0.1-192.168.10.50-34448-80-6,172.16.0.1,34448.0,192.168.10.50,80.0,6.0,6/7/2017 9:41,Web Attack – Brute Force
41287,172.16.0.1-192.168.10.50-34486-80-6,172.16.0.1,34486.0,192.168.10.50,80.0,6.0,6/7/2017 9:41,Web Attack – Brute Force
41312,172.16.0.1-192.168.10.50-34506-80-6,172.16.0.1,34506.0,192.168.10.50,80.0,6.0,6/7/2017 9:41,Web Attack – Brute Force
41350,172.16.0.1-192.168.10.50-34544-80-6,172.16.0.1,34544.0,192.168.10.50,80.0,6.0,6/7/2017 9:41,Web Attack – Brute Force
41372,172.16.0.1-192.168.10.50-34564-80-6,172.16.0.1,34564.0,192.168.10.50,80.0,6.0,6/7/2017 9:41,Web Attack – Brute Force
41378,172.16.0.1-192.168.10.50-34584-80-6,172.16.0.1,34584.0,192.168.10.50,80.0,6.0,6/7/2017 9:41,Web Attack – Brute Force
41398,172.16.0.1-192.168.10.50-34076-80-6,172.16.0.1,34076.0,192.168.10.50,80.0,6.0,6/7/2017 9:41,Web Attack – Brute Force
41409,172.16.0.1-192.168.10.50-34622-80-6,172.16.0.1,34622.0,192.168.10.50,80.0,6.0,6/7/2017 9:41,Web Attack – Brute Force
41416,172.16.0.1-192.168.10.50-34642-80-6,172.16.0.1,34642.0,192.168.10.50,80.0,6.0,6/7/2017 9:41,Web Attack – Brute Force
41420,172.16.0.1-192.168.10.50-34662-80-6,172.16.0.1,34662.0,192.168.10.50,80.0,6.0,6/7/2017 9:41,Web Attack – Brute Force
41442,172.16.0.1-192.168.10.50-34544-80-6,172.16.0.1,34544.0,192.168.10.50,80.0,6.0,6/7/2017 9:41,Web Attack – Brute Force
41445,172.16.0.1-192.168.10.50-34700-80-6,172.16.0.1,34700.0,192.168.10.50,80.0,6.0,6/7/2017 9:41,Web Attack – Brute Force
41457,172.16.0.1-192.168.10.50-34720-80-6,172.16.0.1,34720.0,192.168.10.50,80.0,6.0,6/7/2017 9:41,Web Attack – Brute Force
41466,172.16.0.1-192.168.10.50-34740-80-6,172.16.0.1,34740.0,192.168.10.50,80.0,6.0,6/7/2017 9:41,Web Attack – Brute Force
41524,172.16.0.1-192.168.10.50-34784-80-6,172.16.0.1,34784.0,192.168.10.50,80.0,6.0,6/7/2017 9:41,Web Attack – Brute Force
41557,172.16.0.1-192.168.10.50-34804-80-6,172.16.0.1,34804.0,192.168.10.50,80.0,6.0,6/7/2017 9:41,Web Attack – Brute Force
41740,172.16.0.1-192.168.10.50-34842-80-6,172.16.0.1,34842.0,192.168.10.50,80.0,6.0,6/7/2017 9:41,Web Attack – Brute Force
41783,172.16.0.1-192.168.10.50-34862-80-6,172.16.0.1,34862.0,192.168.10.50,80.0,6.0,6/7/2017 9:41,Web Attack – Brute Force
41810,172.16.0.1-192.168.10.50-34882-80-6,172.16.0.1,34882.0,192.168.10.50,80.0,6.0,6/7/2017 9:41,Web Attack – Brute Force
42494,172.16.0.1-192.168.10.50-34920-80-6,172.16.0.1,34920.0,192.168.10.50,80.0,6.0,6/7/2017 9:41,Web Attack – Brute Force
42516,172.16.0.1-192.168.10.50-34940-80-6,172.16.0.1,34940.0,192.168.10.50,80.0,6.0,6/7/2017 9:41,Web Attack – Brute Force
42529,172.16.0.1-192.168.10.50-34960-80-6,172.16.0.1,34960.0,192.168.10.50,80.0,6.0,6/7/2017 9:41,Web Attack – Brute Force
42639,172.16.0.1-192.168.10.50-34998-80-6,172.16.0.1,34998.0,192.168.10.50,80.0,6.0,6/7/2017 9:41,Web Attack – Brute Force
42667,172.16.0.1-192.168.10.50-35018-80-6,172.16.0.1,35018.0,192.168.10.50,80.0,6.0,6/7/2017 9:41,Web Attack – Brute Force
42736,172.16.0.1-192.168.10.50-35056-80-6,172.16.0.1,35056.0,192.168.10.50,80.0,6.0,6/7/2017 9:41,Web Attack – Brute Force
42859,172.16.0.1-192.168.10.50-35076-80-6,172.16.0.1,35076.0,192.168.10.50,80.0,6.0,6/7/2017 9:41,Web Attack – Brute Force
42950,172.16.0.1-192.168.10.50-35096-80-6,172.16.0.1,35096.0,192.168.10.50,80.0,6.0,6/7/2017 9:41,Web Attack – Brute Force
43026,172.16.0.1-192.168.10.50-34564-80-6,172.16.0.1,34564.0,192.168.10.50,80.0,6.0,6/7/2017 9:41,Web Attack – Brute Force
43038,172.16.0.1-192.168.10.50-35134-80-6,172.16.0.1,35134.0,192.168.10.50,80.0,6.0,6/7/2017 9:41,Web Attack – Brute Force
43076,172.16.0.1-192.168.10.50-35154-80-6,172.16.0.1,35154.0,192.168.10.50,80.0,6.0,6/7/2017 9:41,Web Attack – Brute Force
43155,172.16.0.1-192.168.10.50-35174-80-6,172.16.0.1,35174.0,192.168.10.50,80.0,6.0,6/7/2017 9:42,Web Attack – Brute Force
43296,172.16.0.1-192.168.10.50-35056-80-6,172.16.0.1,35056.0,192.168.10.50,80.0,6.0,6/7/2017 9:42,Web Attack – Brute Force
43349,172.16.0.1-192.168.10.50-35212-80-6,172.16.0.1,35212.0,192.168.10.50,80.0,6.0,6/7/2017 9:42,Web Attack – Brute Force
43412,172.16.0.1-192.168.10.50-35232-80-6,172.16.0.1,35232.0,192.168.10.50,80.0,6.0,6/7/2017 9:42,Web Attack – Brute Force
43452,172.16.0.1-192.168.10.50-35252-80-6,172.16.0.1,35252.0,192.168.10.50,80.0,6.0,6/7/2017 9:42,Web Attack – Brute Force
43495,172.16.0.1-192.168.10.50-35290-80-6,172.16.0.1,35290.0,192.168.10.50,80.0,6.0,6/7/2017 9:42,Web Attack – Brute Force
43521,172.16.0.1-192.168.10.50-35310-80-6,172.16.0.1,35310.0,192.168.10.50,80.0,6.0,6/7/2017 9:42,Web Attack – Brute Force
43562,172.16.0.1-192.168.10.50-35348-80-6,172.16.0.1,35348.0,192.168.10.50,80.0,6.0,6/7/2017 9:42,Web Attack – Brute Force
43569,172.16.0.1-192.168.10.50-35368-80-6,172.16.0.1,35368.0,192.168.10.50,80.0,6.0,6/7/2017 9:42,Web Attack – Brute Force
43575,172.16.0.1-192.168.10.50-35388-80-6,172.16.0.1,35388.0,192.168.10.50,80.0,6.0,6/7/2017 9:42,Web Attack – Brute Force
43590,172.16.0.1-192.168.10.50-35426-80-6,172.16.0.1,35426.0,192.168.10.50,80.0,6.0,6/7/2017 9:42,Web Attack – Brute Force
43598,172.16.0.1-192.168.10.50-35446-80-6,172.16.0.1,35446.0,192.168.10.50,80.0,6.0,6/7/2017 9:42,Web Attack – Brute Force
43612,172.16.0.1-192.168.10.50-35466-80-6,172.16.0.1,35466.0,192.168.10.50,80.0,6.0,6/7/2017 9:42,Web Attack – Brute Force
43638,172.16.0.1-192.168.10.50-35504-80-6,172.16.0.1,35504.0,192.168.10.50,80.0,6.0,6/7/2017 9:42,Web Attack – Brute Force
43650,172.16.0.1-192.168.10.50-35524-80-6,172.16.0.1,35524.0,192.168.10.50,80.0,6.0,6/7/2017 9:42,Web Attack – Brute Force
43665,172.16.0.1-192.168.10.50-35544-80-6,172.16.0.1,35544.0,192.168.10.50,80.0,6.0,6/7/2017 9:42,Web Attack – Brute Force
43698,172.16.0.1-192.168.10.50-35582-80-6,172.16.0.1,35582.0,192.168.10.50,80.0,6.0,6/7/2017 9:42,Web Attack – Brute Force
43701,172.16.0.1-192.168.10.50-35602-80-6,172.16.0.1,35602.0,192.168.10.50,80.0,6.0,6/7/2017 9:42,Web Attack – Brute Force
43704,172.16.0.1-192.168.10.50-35076-80-6,172.16.0.1,35076.0,192.168.10.50,80.0,6.0,6/7/2017 9:42,Web Attack – Brute Force
43708,172.16.0.1-192.168.10.50-35622-80-6,172.16.0.1,35622.0,192.168.10.50,80.0,6.0,6/7/2017 9:42,Web Attack – Brute Force
43740,172.16.0.1-192.168.10.50-35660-80-6,172.16.0.1,35660.0,192.168.10.50,80.0,6.0,6/7/2017 9:42,Web Attack – Brute Force
43763,172.16.0.1-192.168.10.50-35680-80-6,172.16.0.1,35680.0,192.168.10.50,80.0,6.0,6/7/2017 9:42,Web Attack – Brute Force
43771,172.16.0.1-192.168.10.50-35544-80-6,172.16.0.1,35544.0,192.168.10.50,80.0,6.0,6/7/2017 9:42,Web Attack – Brute Force
43777,172.16.0.1-192.168.10.50-35718-80-6,172.16.0.1,35718.0,192.168.10.50,80.0,6.0,6/7/2017 9:42,Web Attack – Brute Force
43782,172.16.0.1-192.168.10.50-35738-80-6,172.16.0.1,35738.0,192.168.10.50,80.0,6.0,6/7/2017 9:42,Web Attack – Brute Force
43785,172.16.0.1-192.168.10.50-35758-80-6,172.16.0.1,35758.0,192.168.10.50,80.0,6.0,6/7/2017 9:42,Web Attack – Brute Force
43791,172.16.0.1-192.168.10.50-35796-80-6,172.16.0.1,35796.0,192.168.10.50,80.0,6.0,6/7/2017 9:42,Web Attack – Brute Force
43795,172.16.0.1-192.168.10.50-35816-80-6,172.16.0.1,35816.0,192.168.10.50,80.0,6.0,6/7/2017 9:42,Web Attack – Brute Force
43799,172.16.0.1-192.168.10.50-35836-80-6,172.16.0.1,35836.0,192.168.10.50,80.0,6.0,6/7/2017 9:42,Web Attack – Brute Force
43834,172.16.0.1-192.168.10.50-35874-80-6,172.16.0.1,35874.0,192.168.10.50,80.0,6.0,6/7/2017 9:42,Web Attack – Brute Force
43840,172.16.0.1-192.168.10.50-35894-80-6,172.16.0.1,35894.0,192.168.10.50,80.0,6.0,6/7/2017 9:42,Web Attack – Brute Force
43862,172.16.0.1-192.168.10.50-35932-80-6,172.16.0.1,35932.0,192.168.10.50,80.0,6.0,6/7/2017 9:42,Web Attack – Brute Force
